tsne1,tsne2,CD161,Ly-6G,AmCyan-A,CD11b,CD64,FcERI,CD3,CD19,CD11c,CD49b,MHCII
76.87955,-11.9470215,-0.32654587404884283,0.37307402512498905,0.48171440274234517,-0.4024059686787316,-0.21903483799530343,0.1852069008283616,0.8178439649305879,0.6184026177848794,-0.32308296385185264,0.7498798958834482,0.1178032609215129
78.9103,-14.602488,-0.28445928567769185,0.3157450454543635,0.4639726199091788,-0.31792303906848207,-0.1923967905290322,0.24539481201285637,0.7895540932962379,0.6015269243598796,-0.31606079779676244,0.7508467535999334,0.11814327851609333
78.093704,-19.681648,-0.30205490628347254,0.3514627478088261,0.28379901858142803,-0.37430048261620896,-0.22313121830433308,0.20750350469606016,0.8199848531286128,0.604332646362506,-0.32801892181628733,0.7786398418361274,0.11893650055303322
76.51431,-12.562104,-0.3158050065655956,0.2917553951176642,0.474401648181304,-0.3940854426921684,-0.2356866745065428,0.18942746482887898,0.8336832546933814,0.6297980933536169,-0.3471717811944893,0.7915087850127648,0.11961621664615045
79.26693,-12.341878,-0.29943993334072616,0.426530819706598,0.44686681367566866,-0.36942230776654883,-0.21842584110744645,0.2662388838678147,0.8158944474903242,0.6102946555669858,-0.32449609248903555,0.7695198113320744,0.11961621664615045
79.517715,-9.742333,-0.3143415014442158,0.37097729684755004,0.32465185659518186,-0.410300642248426,-0.25808834061391084,0.24539481201285637,0.8380190678247768,0.6359018331487,-0.3497142505890699,0.7904589640445566,0.11995600563715143
76.81913,-2.8402698,-0.33027803404452194,0.3736948218911219,0.4427881974777944,-0.4419747576980626,-0.28705987449286585,0.23371673410867458,0.8689471281871923,0.6580311732321737,-0.37291782454156785,0.8147796374719005,0.1200692581675793
79.2454,-14.608061,-0.25916084396595335,0.3853818789603705,0.42374238346114934,-0.31124149618810903,-0.19104649959471492,0.23913669120664094,0.7938799307344157,0.5967032326589374,-0.3103983212553396,0.7669354094130494,0.12018250410216548
78.53811,-14.394654,-0.29946047285198807,0.3566933791996692,0.4272471505197226,-0.35919369086125885,-0.2025835197960682,0.2211046561275705,0.8057019117127391,0.598126430174404,-0.31402982310020944,0.7590624861894285,0.12052220908598411
78.13358,-19.135775,-0.24135235735543326,0.3625982227973638,0.32218634452898426,-0.40972167621831734,-0.24414907749264186,0.18449649746942282,0.8409297535082572,0.6281130456720391,-0.3407079349080131,0.7816511695864734,0.12097506805348004
77.38722,-13.751634,-0.3057466281021298,0.32623428783887404,0.37823044940808476,-0.39401843107594414,-0.23754818918104054,0.16913816172081025,0.8113742145808582,0.6060678568489785,-0.30696184079442623,0.7435424835488086,0.12120146123365302
79.855385,-13.72858,-0.2771643025270961,0.38810613999149945,0.47779974685108256,-0.3740934401033078,-0.17292023209880053,0.25948259340985963,0.808012622470087,0.5994667112091363,-0.30065086905970373,0.7487536098169162,0.12154100455655091
78.83097,-14.706184,-0.2857789877103556,0.34323531366462334,0.4266080945915272,-0.33761444968870025,-0.1849245554218945,0.2342673176007461,0.7903247161775626,0.5852836402087511,-0.30734555621963455,0.7488265286918748,0.12244616280471295
77.47767,-12.941078,-0.28970663717170964,0.35620628382297537,0.3985366624039907,-0.39034376589939657,-0.26441812715160024,0.1823534707182097,0.8218831225609876,0.6119890273695582,-0.3182295006731769,0.767236382637444,0.12289857563969622
78.97955,-8.747848,-0.3200992875706645,0.38144136524727923,0.40158303148255575,-0.4432220090607569,-0.2615672832023463,0.30290198389517153,0.8588482817742984,0.650365294063115,-0.35882707470721564,0.7952050838271634,0.12414209476256739
76.75872,-2.8493283,-0.34451812269936777,0.3960320987886384,0.46377658306977787,-0.4311327828287296,-0.29672782585902036,0.2386032108205263,0.8629994595679964,0.6542205226540669,-0.36301744492588506,0.8053485767199083,0.12594907630053415
79.97265,-14.488283,-0.26560359103445813,0.4049110869700854,0.42386848667410676,-0.36252366720475715,-0.17672464831415335,0.25715300725478707,0.7887003528941497,0.5762184776260245,-0.28275170547328343,0.7329856917706283,0.12606193658625092
77.04799,-4.0181913,-0.3742705205803706,0.43762328723347493,0.5833073854989396,-0.43249000467399845,-0.27635402454359553,0.26402463872718285,0.8536773660295268,0.656907667877107,-0.3546507738505338,0.7987478635206273,0.12730277624072397
80.071495,-14.276269,-0.2756684522089933,0.4246799687827495,0.4441778585084812,-0.36766607809497376,-0.18886689894867426,0.28612725179658843,0.7908541299200406,0.5907121454635682,-0.2863033101912278,0.7268794967725248,0.1284297548983776
76.92878,-12.141058,-0.3197820799324227,0.35596189005762807,0.44857374284160717,-0.38379612472554636,-0.23456337345386524,0.18942746482887898,0.8186428149772091,0.6233007900240751,-0.33447609700033887,0.7699824340265057,0.1288802479134494
78.91665,-14.905185,-0.28017562817466724,0.33311557010445975,0.4096605517419092,-0.34057235276298325,-0.18435902017283734,0.2604033550116279,0.7872692306283218,0.5949380053624181,-0.2839366740384349,0.7397160744145361,0.12933056462370954
76.84319,-12.547999,-0.32486387168620745,0.30495828463905406,0.4123168202364611,-0.35986779568652916,-0.2451325903632517,0.2125662064446521,0.8286148508559921,0.6424310361466127,-0.35236460455525886,0.8018582386668647,0.1315793235580405
79.51642,-10.769007,-0.30115134560778645,0.3393008635615087,0.35216646275850066,-0.371212866517729,-0.2273787104388545,0.2701326864389553,0.8241160826348884,0.6103726832939945,-0.32887406570039357,0.7840271421248867,0.1329261584596783
77.33229,-13.952335,-0.3046501877910026,0.3192379397358801,0.42568832855824573,-0.39185555968904673,-0.25162642088801307,0.19357511887554826,0.8048369937194406,0.5777538268681233,-0.2800779404364836,0.7279355008867437,0.1334867688415636
77.39719,-10.305485,-0.3181691765996364,0.39570007587510364,0.4246373590951255,-0.4257375418496865,-0.2818184027219075,0.17655390174533023,0.843555294282454,0.6277020694764182,-0.33717022021336707,0.7763692004888525,0.13483079212549565
79.23586,-9.247148,-0.33365447656234193,0.4169121609349174,0.3609280289308813,-0.41631951616540464,-0.2673133299747667,0.24590455584496296,0.8475832224776328,0.6534613119657336,-0.35470506571163907,0.7955635359030581,0.13516646822657366
80.21032,-16.010294,-0.2375979548816372,0.4110911876549034,0.3974145105763009,-0.36603952946633045,-0.1927638250542128,0.29375935589794455,0.81706348436476,0.6159096614750691,-0.3265148575043503,0.7759578845468776,0.13516646822657366
76.70228,-2.7862475,-0.3609246964904016,0.39848806161199296,0.4697394286113396,-0.4473532137830807,-0.27608337395240173,0.22288174425126617,0.8652274275019903,0.6673881863212067,-0.36911783961286304,0.8037914656946814,0.13617268189822046
76.470375,-7.3649173,-0.3113504541040819,0.44095534288852933,0.5202979937439226,-0.37048126890807387,-0.21368926953798922,0.28982202361218423,0.8105847234438084,0.6145436510769346,-0.31387888073744663,0.7558515169026594,0.13695441412694262
76.66926,-2.6915305,-0.35889682894759756,0.40104353699775847,0.48836563032743413,-0.4527264675668622,-0.3066768227343143,0.24281917287183977,0.8735421216012266,0.6641876048467823,-0.3798482972878565,0.8188790147803016,0.13706602708704324
78.56366,-9.495833,-0.3242122411194597,0.3891757375383925,0.409443548503671,-0.38127456154103145,-0.2584522594250537,0.2211046561275705,0.8419244456644696,0.6525945829564166,-0.36484464371652126,0.8047879871933006,0.13728920433819244
78.16105,-11.333547,-0.3001391158849541,0.37348830264098354,0.4027482500338033,-0.3832949457764484,-0.2396902971677441,0.22347003149070618,0.8244777437010427,0.6089062064049713,-0.3212332549563245,0.7689776605271298,0.138069802288207
77.62215,-15.686307,-0.2949365243892458,0.3117731341564822,0.3764693435920868,-0.35669712305533574,-0.1568658809984223,0.1915104858913657,0.8020426232842502,0.6169259050965862,-0.31360273632238467,0.7578610642204157,0.13829268114895235
77.82289,-15.903075,-0.288208383153564,0.3898826045893481,0.38055544721081813,-0.3374305804822507,-0.18497417563609053,0.20427103330817267,0.7974978248974643,0.5897302135128184,-0.31173910129070515,0.7609445141157506,0.13896090447660397
78.54679,-8.399176,-0.32221459659559104,0.41194377816130284,0.44957363111623705,-0.40717023654455653,-0.25418715659302804,0.2868752675155608,0.8541644870166664,0.6443222448074555,-0.36295214846483903,0.8023931670348144,0.1396285007007527
79.90386,-16.570677,-0.23534539759689466,0.40760642609230396,0.3706839963187059,-0.3391989419360164,-0.21048058471287906,0.2701326864389553,0.7877166409613041,0.5882454112855219,-0.29485141811522464,0.7467641725963551,0.14018434812770342
77.88848,-18.311459,-0.2686626822055414,0.33958673777117543,0.32634423467638113,-0.3762464809952418,-0.2306446831166986,0.2009860316605712,0.8075892229421358,0.5943633087101508,-0.3152803796093666,0.753157579792157,0.14062870057832516
79.04256,-13.660035,-0.2867913796363035,0.3895297917961376,0.428330189273763,-0.35545322415933733,-0.20310275122115756,0.24281917287183977,0.8073299469370591,0.6035433051676221,-0.3110293082589156,0.7688182363572996,0.1408507647368432
77.75631,-15.215715,-0.3152847761668873,0.2904385405165514,0.4469423579410577,-0.40036994261441516,-0.10746195970847083,0.20686121274175664,0.8259984617528084,0.6250973306082512,-0.3334806747882477,0.7768526666447517,0.1415165150648774
77.32113,-13.446125,-0.32821711514223684,0.29646308726900655,0.4097634436633033,-0.4070090139928695,-0.2564356344238679,0.10130361477606498,0.8158342083036844,0.6140612797605027,-0.31912113250783236,0.7499270533148975,0.1419599685526607
78.65373,-11.938285,-0.3024117657657557,0.38371168309777753,0.4377091235290015,-0.39969537727976634,-0.23409364693968077,0.2649147899792533,0.8128998686673321,0.6084838310266836,-0.30926823287809857,0.7527478015975595,0.14229235861549133
77.03101,-3.9249976,-0.36335663382682826,0.4095090231561718,0.5808088881332517,-0.42753607988663556,-0.283017565370548,0.28308848068543524,0.8626751787378143,0.6651235956272179,-0.3751291366126802,0.8095881884294255,0.1425138566263117
80.458626,-14.8279705,-0.24549847195478902,0.44315038373392784,0.43538552392213187,-0.3646050180157653,-0.22281288239947877,0.21930913622725673,0.7968120391620794,0.6043003952480803,-0.1705947431671369,0.7381134420482569,0.14284595718700055
76.384476,-12.991056,-0.2956112056041441,0.33432132025603034,0.46525255431814067,-0.37361586664015933,-0.22583065901612426,0.17063553153707853,0.8060273588154582,0.5887962129033781,-0.3108442470730607,0.7555476481828378,0.14406212030233373
77.66318,-16.661022,-0.24244478624757593,0.33551380131713776,0.35563544987501844,-0.3602263853244967,-0.18317329613654026,0.202963332258062,0.8147009371912487,0.6083501275619608,-0.3197282924445981,0.7734923077680922,0.14406212030233373
77.564896,-14.775605,-0.2919111068094494,0.2845600427694482,0.3857582582132155,-0.3773683913216731,-0.21438720413214724,0.24177624134395176,0.8097056185409919,0.5989346801956794,-0.3142486459545767,0.7495379615804393,0.14450375634388268
76.7276,-2.8571568,-0.3527055372594591,0.3968574064313197,0.49250784122716035,-0.45624251057785814,-0.25174470708596547,0.2566822938553314,0.8775132374064651,0.6502596062459208,-0.37244356805817846,0.8171445040889846,0.1456063854582283
77.97201,-11.053975,-0.30309557277547017,0.3781363201302027,0.4059048375973467,-0.3888271511783663,-0.24128174858094054,0.21627533859244952,0.8218107162746665,0.6145967964185094,-0.3403732332133024,0.7784040424160232,0.14670688193517076
80.03664,-13.350337,-0.23030250155408266,0.4005692939174779,0.5018199513787317,-0.36692023354889824,-0.1403169843363271,0.25237220698664486,0.8181884311430477,0.6200863865596872,-0.3364131513116341,0.7774152924610207,0.14670688193517076
78.28375,-8.780883,-0.33395938792581714,0.393684766164563,0.4299912656331078,-0.4142614869160234,-0.27548984843161783,0.25090549859952793,0.8335729784745762,0.6419875426775772,-0.3423099665717444,0.7716053880828686,0.14747592724655315
78.87938,-11.885037,-0.28672820254668496,0.3943610035406198,0.4410120565959957,-0.39582501058026287,-0.22116106935834778,0.2734981430475066,0.8299854900488832,0.6193893393962177,-0.33237068789617263,0.7772983464315893,0.1478051820972308
79.89392,-14.295708,-0.28035818152664294,0.3853818789603705,0.4576586497306838,-0.3598880166600301,-0.1981302533831652,0.24281917287183977,0.7828664688202551,0.5639371819895388,-0.2830358130064565,0.7254432430204267,0.1478051820972308
77.97499,-19.599527,-0.3042265865785083,0.3369861482919931,0.30212384258194197,-0.4184952214779356,-0.2469311152232288,0.22347003149070618,0.8359220457386441,0.6207651262391852,-0.341233866664459,0.7741601586180683,0.1482438706003946
76.62996,-2.7407584,-0.36406232737278466,0.40775406956549576,0.4867882944604096,-0.4323479338517908,-0.2898428469396378,0.2320533530778191,0.8648776269714831,0.6706484451401371,-0.3774789827288779,0.8131210849299114,0.14922958053776125
65.7711,-7.3204446,-0.395745799314686,0.4222850253489785,0.5274727806831213,-0.3793790840871093,-0.002944885924709567,0.29585336061183404,0.8302433082892406,0.7401368801274079,-0.40036676235324375,0.7966113443338625,0.15108627572294173
78.49798,-17.467558,-0.2787459201900654,0.33462067922030536,0.3356958330449709,-0.380325250576524,-0.18960316476877254,0.23753060996024236,0.8035440199915029,0.5801586981671042,-0.30159751620513875,0.7441634543305908,0.15184876257042232
77.2791,-16.342894,-0.26510891449600144,0.33402114228798874,0.3676690751646289,-0.3209478166568248,-0.18508126965587063,0.18942746482887898,0.795153008957277,0.608300645516871,-0.32769986047759303,0.7745013309823549,0.15206638971237527
79.07725,-11.391684,-0.265890424688794,0.41418247104724004,0.3718785124923083,-0.3838550373392424,-0.24413939450935546,0.25948259340985963,0.8198810798788468,0.5968362265310462,-0.3234537888869443,0.7730104006412497,0.15293590726104328
77.25691,-14.266667,-0.289926920698264,0.31395694527155027,0.3963572788525734,-0.3750695239461913,-0.23923337969692365,0.19562121659848783,0.8080037821453939,0.5907806751566396,-0.29994461384789817,0.7482434916497734,0.1539121657586543
76.71905,-2.871047,-0.32479647520873645,0.37265807553265884,0.44187639668234563,-0.4364904602284291,-0.28748353712206676,0.2364504708033047,0.8610829527272873,0.6481230841630904,-0.3623404294565675,0.8016684750599176,0.1542371201283837
77.230995,-14.154701,-0.30327912005138447,0.2788711771964991,0.416096980949512,-0.3729768050653175,-0.23880786964888362,0.18802864188305457,0.7990975340196426,0.6047591140834309,-0.3051675703004385,0.7393739214450324,0.15445363126640083
77.889824,-20.252203,-0.25666862398397333,0.36396702513502804,0.2687175682835103,-0.36735274448145705,-0.2146884883024806,0.2036182366470557,0.8061403911161479,0.5956458801538347,-0.31038141117546814,0.7540429296399171,0.1546700292813682
76.45524,-2.5299077,-0.34932385500078056,0.4347394812274805,0.425992429616153,-0.44306494576763866,-0.28472153868194094,0.23316421246097865,0.873933069323838,0.6639953085028288,-0.3753595848328295,0.8215209697251928,0.15564252549951865
76.73607,-3.7671027,-0.3407865202683895,0.39145529680589347,0.5204431667489905,-0.42269715833224664,-0.271780868989573,0.24281917287183977,0.8441634832766498,0.642744969429006,-0.34135136993766924,0.7791746256284942,0.1561818626929936
80.25567,-8.431,-0.35447380308047505,0.4279870908580702,0.2849831227464743,-0.4414278478769481,-0.294116471429973,0.28308848068543524,0.8774873871685676,0.6788774329853795,-0.39345838052429716,0.8291729450557215,0.1561818626929936
77.06926,-14.877037,-0.29435734984356,0.3259109820161762,0.4303862029619835,-0.34371557562108357,-0.1879527832885719,0.2106834324396843,0.8052764636712015,0.6041965147897739,-0.3301778303611329,0.7743767400142649,0.1561818626929936
80.17444,-17.062366,-0.2539458811578985,0.43652404423571484,0.3194364482033268,-0.36900887483494893,-0.22080735551452607,0.30059936826026246,0.809809980447051,0.6072272860880102,-0.3227211591369441,0.7596404631213709,0.15628964730666392
80.09039,-8.836077,-0.28665358740853,0.3999334763679726,0.30505468426586724,-0.4308195145194782,-0.2783291792801844,0.2823168912353723,0.8654280167617979,0.6544556975559613,-0.3724643558206937,0.8178427446877218,0.15715095270614732
78.671135,-12.977753,-0.29137506501093846,0.3722404409935188,0.44926814927598036,-0.3698024202220297,-0.1960987462861692,0.2369914873672818,0.8141043586397558,0.6186491858660089,-0.33096450464283467,0.7632565753571152,0.1579031465829151
78.82573,-17.444645,-0.278825259081217,0.361443657624891,0.3326283091941091,-0.3650077649981701,-0.2008072472278215,0.24590455584496296,0.7864941110840661,0.5838483429698257,-0.3005960141514581,0.7287734557253753,0.1581178083821103
79.86965,-16.657627,-0.2272090385403006,0.40182902397070464,0.3717292047662499,-0.38069815903943105,-0.170033444370272,0.2666773021751262,0.8007614016988441,0.5811236611840478,-0.2565854243000469,0.7335548215920431,0.15843958802090363
80.2455,-8.24446,-0.34802391509527375,0.4528877061922975,0.35214636969698915,-0.43589294769517317,-0.2929421349291824,0.3274140389599474,0.8818983768358665,0.6815312331578,-0.4019160629989915,0.8400987229939878,0.1588682340541797
77.059296,-13.807555,-0.2873307914271711,0.32878697746748153,0.39809036090454347,-0.3811397741805008,-0.23165178100851386,0.17138160370114652,0.8230292511293713,0.6095476977922918,-0.3295804516537272,0.7752794635398623,0.15929642017594642
78.41033,-12.074887,-0.30425501697871493,0.3369861482919931,0.4693887416342651,-0.38713394804482604,-0.2473656511580175,0.27140508539745045,0.8120378328503016,0.6042059277501256,-0.3065846152820043,0.7540690939414527,0.1610045471648242
77.96267,-11.585904,-0.30591511057339826,0.39110791585340454,0.4491906590961808,-0.3961050760921052,-0.22990439216645847,0.22924196033695282,0.8179878276335283,0.6084096414879558,-0.32260130994149083,0.7531099378526698,0.1610045471648242
76.106766,-12.832433,-0.30757427025696316,0.29936408219214733,0.47037780009477764,-0.36475244958400177,-0.23676817170439973,0.20230633482711785,0.8142807022685951,0.6124722104084107,-0.3330832420143345,0.7711804448006956,0.1611110547998326
76.002884,-16.925543,-0.27014588037946347,0.38371168309777753,0.36432373613654984,-0.3908369060556499,-0.23924452533958296,0.18732620475273445,0.8011439305295103,0.5718328610215448,-0.27597812848938513,0.7255030840824844,0.16121753286003365
79.24621,-17.162453,-0.2602882555194321,0.3759395574675709,0.35601638008171427,-0.36786716080030324,-0.17428764283939646,0.2599437573502561,0.8082481495205055,0.5887724094663891,-0.28968821957907787,0.7526868467890928,0.16206830263439354
77.109505,-16.494083,-0.2873545971398389,0.3375695070890312,0.34939269855938404,-0.30973889480336114,-0.21835730788510915,0.17582047341947152,0.7982421063933178,0.5942743480009691,-0.3269159191825438,0.7702667998472551,0.16312905570566566
78.06722,-21.511694,-0.306151871554899,0.3897063573913958,0.22087395927187295,-0.4118944261029537,-0.23423763783906776,0.19425921954289835,0.8414534967261095,0.6307912241572061,-0.3470522605950457,0.7832284338838571,0.16418675356548643
77.95434,-20.895441,-0.27329807547136126,0.37118890087769624,0.22937711400267918,-0.3734484145826994,-0.230826709924839,0.2342673176007461,0.8105814974002992,0.5996625030282741,-0.3128107327423548,0.76074836716053,0.16524136046250917
79.06003,-17.390966,-0.23973014460472036,0.36643064124702385,0.33572990028384436,-0.358431957037203,-0.18574403102441944,0.2513960960403161,0.8086558407953331,0.5877296658564467,-0.31202206697670753,0.7694984864211362,0.16555712927011088
75.30629,-11.702395,-0.3051867708350541,0.3681863248013432,0.4365575883322198,-0.3486328715517767,-0.19085571647344518,0.17434809274690094,0.8269626940694287,0.6390429759672792,-0.356396756116108,0.8002148009401672,0.16587260978602353
78.5539,-8.404492,-0.3101621166587749,0.43292218935818183,0.40896256626831545,-0.43484164150510185,-0.28438454994536977,0.2838552703374273,0.8513322986376718,0.6379486732528855,-0.3378915788922736,0.7807873599711361,0.16629281793688544
76.96933,-16.15788,-0.28612899027967287,0.3157450454543635,0.3744615396619511,-0.34491884215443913,-0.2208651464046944,0.15614655384732778,0.7958413693836033,0.5968283263621762,-0.31034973308967984,0.755532119593145,0.16660762631436596
76.46928,-17.850424,-0.29505134326904825,0.2951975868253045,0.35436675825649355,-0.37729731923408494,-0.2278134152411796,0.18163523002451182,0.8205968728007169,0.6209660146581887,-0.34112265856043034,0.7796989048821031,0.1671316839472034
76.57798,-15.918651,-0.2975801958093214,0.37654335266375943,0.3774950965352686,-0.3840722913986634,-0.19024207297882295,0.20750350469606016,0.8069024664099054,0.596587769914708,-0.3000434914699921,0.7409804102545596,0.16734108067389472
77.03018,-13.736377,-0.3136400612343955,0.3440599177956912,0.39817114720280977,-0.39230367519258513,-0.2195215362693712,0.1661229219225141,0.816845636088241,0.6089358408412241,-0.31876084292609586,0.75967865895743,0.16734108067389472
78.25795,-21.684698,-0.3192900029469924,0.38611551319770004,0.17602929906214101,-0.43205935190378775,-0.28062653444532826,0.2150473018888974,0.8500272347998767,0.6364422095278044,-0.3456537860264398,0.7767234675430834,0.16744572856212298
76.90583,-15.761456,-0.26688934830446265,0.32195558248982,0.39040320871006734,-0.3701171325023783,-0.18989565607301312,0.2055703279442034,0.7933724029850154,0.5850845442512987,-0.2983521980131639,0.7302044661174164,0.1675503440572313
76.63273,-11.188867,-0.32005700254819014,0.3886423451793322,0.5041031512394526,-0.3987123815992959,-0.25861747889675407,0.18091504614337078,0.8281126106425186,0.6228559145474869,-0.3374972375709322,0.7716000637995002,0.16775948163235938
76.62115,-15.055526,-0.2900634213559796,0.3544834415414746,0.3984149098020931,-0.3549195222037941,-0.21480144802026452,0.22464051070904717,0.804624701398717,0.6022535114758268,-0.31653893318883686,0.7631444619578668,0.16786400755998984
78.76078,-12.2861595,-0.3071497689178999,0.3569360856807715,0.40605561057290673,-0.38718687693884823,-0.19858847223289677,0.27140508539745045,0.817764047206468,0.6239817535049161,-0.3294717322857291,0.7623239089683482,0.1717079752073142
78.64432,-20.769718,-0.31725485893970207,0.38792677081388943,0.2581420703355483,-0.40376279733408504,-0.2624394073977555,0.304519155285211,0.8340035221586651,0.6312489217975925,-0.33909448109855644,0.779071391691741,0.17181123436696927
79.61012,-9.510753,-0.3215563498482398,0.3753322011130129,0.3418525252552808,-0.41495711606687347,-0.23039236429224003,0.25948259340985963,0.8492018207348884,0.6439128112221407,-0.3556260346083798,0.8004432044596701,0.17181123436696927
78.007,-10.456317,-0.3088783823921095,0.4145967040254623,0.3661394823670319,-0.4053237809777044,-0.25999987175264694,0.21131311692957694,0.8330381654779323,0.6207385747560044,-0.32914443061620247,0.7738533649979498,0.17284187737177925
76.307495,-2.4881322,-0.3415241433734538,0.42125914437710027,0.4483481951121656,-0.43815511494692805,-0.28622254918849166,0.2518849964082134,0.8652271225606927,0.6594229455923377,-0.37013859555297135,0.8106785718255308,0.17325317018269695
76.59458,-15.659652,-0.28298603487928176,0.3517178069081092,0.39342162759440724,-0.3685191504443759,-0.18909159492202388,0.2003227429054682,0.8037130079263937,0.5982593397241512,-0.3167845538179388,0.7592803121078158,0.17386907534621104
77.82294,-19.626116,-0.3218433810859067,0.3840852035449959,0.32799252293085096,-0.40719030654770894,-0.25120721640534194,0.1996573536806969,0.8316543882119678,0.6273792673573643,-0.3399061207609123,0.7785341465952915,0.17427897829985
77.218994,-8.472746,-0.3291971747927165,0.4169121609349174,0.457908258761768,-0.4137515575772306,-0.25013463175554923,0.26402463872718285,0.8373415555146161,0.6176326845065137,-0.3274519338801557,0.7755985759797266,0.17458604298016364
80.14096,-16.530373,-0.20527603890617646,0.41180218113920897,0.39170502921160116,-0.37819224494595605,-0.19228074881391938,0.322320728877205,0.7954939124890275,0.5881193354037496,-0.2871578346891426,0.7277447414477951,0.17458604298016364
77.80721,-19.557383,-0.2890772353515929,0.38702516372286827,0.3209171486416539,-0.4069902404105755,-0.24905354417671893,0.2258029028243074,0.8188578901260248,0.624670096666815,-0.32182390955559004,0.7494716417952347,0.17479057216797958
77.02969,-9.449541,-0.31737027106713844,0.404149383290502,0.45365398476743934,-0.3857901990168381,-0.2378175832490309,0.2364504708033047,0.8204815925152593,0.6231492235064061,-0.33002969936808835,0.7794285237687241,0.17519921203878758
75.55596,-12.630849,-0.3288024828115308,0.3185480353236194,0.5123565334513808,-0.4017268415941819,-0.22571349826627035,0.20686121274175664,0.8169889060219686,0.6101178034794033,-0.32219042220331906,0.7461450225908987,0.1759129796359069
76.93069,-4.615434,-0.37776256410189,0.45455922256969983,0.5826261159123522,-0.4348745333016991,-0.16032585063561666,0.30290198389517153,0.8809118919200271,0.6862450337025048,-0.3837857294548369,0.8288802402208766,0.1772339087413032
79.37824,-17.482775,-0.2749136393019272,0.3981640342093977,0.32410836529583925,-0.3344970911664732,-0.23117379203782712,0.2608614031464794,0.7862766083165544,0.5789329729820825,-0.2527196242610422,0.7424807101110878,0.1777403399285138
76.71721,-10.599567,-0.31387330302142824,0.3769439178645925,0.42595292338690155,-0.41127890752298113,-0.24481276971304006,0.1915104858913657,0.8256415889558737,0.6190470685647997,-0.3235528932803956,0.7603518388805602,0.1791535416356781
76.26633,-14.4956255,-0.2963427326614385,0.3588577336016005,0.42405043230036765,-0.36889518967112434,-0.21051407361593566,0.21688623628530446,0.8150564062249396,0.6104030380103692,-0.3162215552504889,0.7650431449336512,0.1796565237772168
75.32615,-16.304598,-0.2846087855392775,0.37754185417488106,0.4243104519303908,-0.387334851585209,-0.15431254523571636,0.14988621783356404,0.8036551133996449,0.5868180761555905,-0.2937710588943945,0.7405036385617233,0.18035914583717663
77.38783,-20.988443,-0.2787539554150358,0.346496125302665,0.2409753553526806,-0.33645981341611075,-0.19925573628027848,0.1750851995057013,0.8192112396469919,0.6102460654736871,-0.3430897556462137,0.7899565754831764,0.18135977516244628
76.870636,-10.442784,-0.31459185239544185,0.3761412193185697,0.41272800907967305,-0.3876668588275589,-0.256199124007901,0.21194071206694146,0.8276599314523719,0.6231505337316503,-0.3366870018449717,0.7778596111150117,0.18135977516244628
75.12259,-22.02566,-0.3446828221812661,0.3297290981433259,0.33864855758900037,-0.3819602103530404,-0.25658492187685716,0.18802864188305457,0.8487763297124481,0.6552539394282076,-0.37357137917420946,0.8125428504336213,0.18155945875346188
