tsne1,tsne2,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD161,L_D,Ly-6G,AmCyan-A,CD11b,CD64,FcERI,FITC-A,CD3,CD19,CD11c,CD49b,MHCII,Time
-7.1781163,-38.71328,0.9128767670502698,0.9014651308828239,0.8775088214888928,0.810326749753612,0.8055417960553118,0.8708707568272599,0.4055955717724059,-0.4079066775729874,-0.23086151890370044,0.2514162205236964,0.6254576736570138,0.49646012415488217,0.434674594349487,0.09885704130643683,-0.2147139422171287,0.49914350674148844,0.7497480558228075,-0.3711578123973389,0.6461215456606739,0.11134030738010016
9.823876,21.02504,0.8853756423070519,0.8779940932956232,0.8734748632490283,0.7734985383502732,0.7693166066141595,0.8702633188170551,0.583603015808672,-0.18625871867620541,-0.22747607966910516,0.13296475296308238,0.30644875062367427,-0.20541738218203992,-0.10621943628105385,0.13633596534644699,0.24604071322510526,0.6868154164872211,0.4938783983374454,-0.19354293516623988,0.6549440465156108,0.11134030738010016
11.433814,18.354933,0.8916518300328415,0.8845416840979964,0.8732040310492069,0.7821326373101392,0.7787460760880086,0.8694711705829298,0.5919740547637031,-0.17618112667890273,-0.22104199153014464,0.2166688912131996,0.2820002423054089,-0.2791958332342963,-0.06703266511882999,0.10702207210095313,0.22162849606668464,0.7049333811206305,0.4933100655603814,-0.21363437394552676,0.6559847714300837,0.11134030738010016
1.8350773,16.12352,0.9644084378446809,0.940735743183247,0.8897825474736145,0.8662315194053165,0.8347214268533268,0.8975861229270549,0.5520284851481572,0.4210302179928626,-0.24011291778693977,0.4464041279255921,-0.10048363868284993,0.4530954526205393,0.3872417601861484,0.24125201850023845,0.213331488548101,0.6314211140855561,0.4336744326551683,0.5065060677945046,0.6658903144237721,0.11134030738010016
-8.792809,-36.791145,0.9121645291111562,0.8981230317029172,0.8801392824045522,0.8474562189573951,0.8422434811616094,0.8713025525014586,0.45731046666301606,-0.39916285957310715,-0.20944449552761063,0.36097822737603447,0.6923631128781267,0.4899679638433317,0.3713723472067511,0.10865748081748215,-0.3144384877450658,0.46514116532218314,0.6786170893808009,-0.312216630278203,0.5619092142757117,0.11145490533786896
17.303593,-13.072339,0.8861003771130015,0.88027601914911,0.8719175763190399,0.7489759488953643,0.7453205901064327,0.8697340381763835,0.6143389116615106,-0.21265905134988056,-0.22156643403988857,0.18956116579545854,0.28590598879314544,-0.2993653708322549,-0.11675905578291368,0.12091860744615723,0.006216032330530252,0.7146183993817937,0.5104565220719856,-0.23189931108186335,0.6521210352289564,0.11145490533786896
-35.15472,0.40060395,0.8950639867759792,0.8846902057298399,0.8764684934165465,0.7992796207476759,0.7942656151175209,0.871097815684598,0.3505965268196993,0.2163422172716466,0.12142032333961213,0.30841650598456105,-0.06550522775952927,-0.13073016029991735,0.04841998453830551,0.19832031067553144,0.6250037199727418,0.3445659911955339,0.2873206526765624,-0.22611508524019658,0.0579962450740249,0.11145490533786896
16.172125,-27.012627,0.9152547607804628,0.9045053385633779,0.8768466660662012,0.808133751543417,0.8027735068746982,0.8714448897061853,0.6365039370469915,-0.1891452142618784,-0.30846803604499795,0.19460516133001596,0.339945305178183,-0.2252254135040731,-0.1508966435044511,0.11356474140474006,-0.0867571296773359,0.7358113424842773,0.529509678097049,-0.26945251828104616,0.718375969879254,0.11145490533786896
21.035393,-13.849741,0.9048759811491758,0.8972181041023036,0.8737530698669588,0.7848263445214041,0.7798733472506254,0.8710344695130703,0.6381430176462538,-0.22189157252316727,-0.2745984468760831,0.28776076386553995,0.31195930500702174,-0.2710822424645687,-0.1371076246426986,0.14513850439030113,-0.0029240919401148646,0.7342590673431174,0.5439361129046357,-0.25037875232758666,0.7024228861064874,0.11145490533786896
-55.859875,-2.5100632,0.9025050318951834,0.8952636279401424,0.8733362710718865,0.8090480536957798,0.8006119377929606,0.8745161723869773,-0.12073470057675267,0.2684527326606172,0.1729845106934974,0.271889808981332,-0.20261799979152223,-0.20584460755521344,0.08698548809270137,0.1996573536806969,0.7262430734348418,-0.3071596081836847,-0.049312614003789446,-0.32890965151855245,0.4238492176586994,0.11156950308348607
4.123514,-22.834745,0.8781228541123753,0.8638462532886182,0.8803681263056409,0.8368492122796792,0.8298586065164938,0.8730779016278296,0.5735577266736887,-0.13812644522218726,-0.20835975195257694,0.2845600427694482,0.37909208141646406,-0.2506579123362694,-0.08062625082649427,0.17655390174533023,-0.07654288136017035,0.6811771641578472,0.4450292811678754,-0.12847748220827765,0.6249515664013009,0.11156950308348607
21.984835,-27.56923,0.9037528371115463,0.8966770633033755,0.8731706910675594,0.7924168600007345,0.787342483812732,0.8711569326344205,0.6821415363767563,-0.2636369894596003,-0.3350788911160638,0.18003441453315705,0.004207026320434043,-0.33500709472586443,-0.21612100448689603,0.08749835214779766,-0.07001093551173942,0.7818419301379107,0.5797354342555621,-0.29638127958537686,0.7371303571178968,0.11156950308348607
19.98242,-12.403556,0.8893230007950049,0.8794511725959654,0.8759657337262784,0.7817180127274626,0.7738170260308408,0.8739746450374377,0.6257687680426545,-0.21437104490871384,-0.26924955102240206,0.22324462333568873,0.2906159717757084,-0.30865514630840707,-0.1451189996363258,0.14354692914249928,0.011441903378798801,0.7253238610394455,0.532444574855472,-0.22199977209294375,0.6703378191667612,0.11156950308348607
14.283595,-26.15222,0.8834721415998172,0.875295561331137,0.8742697024122302,0.7810602487455066,0.7773024906561143,0.8698413815006106,0.6288806429329435,-0.22494402724171148,-0.2405858766365076,0.21741178252549875,0.40831422163346776,-0.287920269965364,-0.14828456967678355,0.1395501279423222,-0.08680099788255596,0.7120748618037682,0.5227315991022179,-0.23280804904215435,0.6634346006441101,0.11156950308348607
-1.5704978,-25.751726,0.8868354473863507,0.8814190878358322,0.8715095904142858,0.7648644284223697,0.7629440469303858,0.8680069529495728,0.4745103620824871,-0.19636052205046872,0.07425137780710478,0.2011583280812132,0.35903902079311706,-0.16165418802957982,0.13983026061763337,0.09235218847662638,-0.11914645079504116,0.5853648577418102,0.4076801318194949,-0.026925238240663674,0.5307652909680094,0.11156950308348607
-53.95688,-4.1025534,0.8826122840659153,0.8717838547126875,0.876921350593818,0.7634933307272291,0.7588249538521835,0.8707464693933947,-0.09936504691918513,0.30974874565938604,-0.03606219683079459,0.20906953080907903,0.15791188875694356,-0.17958360347784896,0.08722108590088018,0.18802864188305457,0.675705940986923,-0.25109372425587534,-0.12868705280628723,-0.2745075907262232,0.3542676168016654,0.11156950308348607
-52.60796,17.786385,0.8945519371486031,0.8894037474708727,0.8712418969726395,0.7683354073389549,0.7646593605558186,0.8697579925507027,-0.06017291093534949,0.32979938261628894,0.18315157571637058,0.2822214237701873,-0.1779788065618359,-0.2029633566945947,0.23230322128434355,0.19081818428421055,0.7011268050597582,-0.27189564158690116,0.3231590325821294,-0.306284150651552,0.4181198558833326,0.11156950308348607
20.745415,19.226479,0.8965189669608541,0.8835312933589948,0.8790828261827122,0.8091996023486002,0.8032498660323282,0.8720336697629238,0.6784485345388286,-0.2523525152611874,-0.313965278565132,0.28955253562479794,0.32158403079627795,-0.36701751784837244,-0.225166676680209,0.17655390174533023,0.22001478660512316,0.7806252628322357,0.57602248106012,-0.28307011385952996,0.7186331037908501,0.11156950308348607
0.58205175,-25.537842,0.8926273048643217,0.8862312489197195,0.8724898906891497,0.7792795657735891,0.7723517655514296,0.8730032603857221,0.5353433222513966,-0.10140686460612508,-0.2005325045229418,0.37872736739098556,0.308667934938237,-0.08756936913313734,0.03324752411464682,0.12662162244311292,-0.1239233809479881,0.6437793804568523,0.40295203195558793,0.45621390403400497,0.6254483358164663,0.11156950308348607
-37.710865,-1.6511093,0.8891650970675372,0.8818259474526144,0.8734328280578076,0.7714364513898847,0.761994624260123,0.8755076071173212,0.07065455861419007,0.01840244271644509,0.03811414129341728,0.30841650598456105,0.20959091412798359,-0.046754448026520734,0.03822055782274733,0.15924358953809822,0.5543232700916971,0.2603371055427562,0.0695761116524109,-0.1099600325704902,0.3492588951964326,0.11168410057953404
-8.789135,-27.306599,0.9005788107229509,0.8933410697590037,0.8733324439850324,0.7847363397420228,0.7806307240892197,0.8701889750116122,0.5589976275079938,-0.17493280037913045,0.3510056684509382,0.30456753574027823,0.46243402458426014,0.18985934903289764,-0.10794506849607449,0.13391666084507914,-0.16935239122477436,0.42831002282870706,0.31323814499295427,0.38962775939847927,-0.13044904297304155,0.11168410057953404
9.131365,-24.637316,0.8921383189341029,0.88561151595001,0.872620624425952,0.7869397144998992,0.7836472279594613,0.8693778943543755,0.5780059069920755,-0.17946545212966303,-0.21311389290573096,0.10313764800873916,0.38981846696737044,-0.24258362340526823,-0.09201146435065893,0.16913816172081025,-0.08387316742240675,0.6894490286216853,0.4812385763098239,-0.18997067580011673,0.633518139059338,0.11168410057953404
-8.695964,-38.29096,0.9183702770503432,0.9051245000020135,0.8793442445616991,0.8196495510642605,0.8143223274175532,0.8714136081398635,0.5313710364483577,-0.38219762221416576,-0.3249974194999766,0.3496599234485942,0.662600099197627,0.5930756730168609,0.4446185582728089,0.1600141720430183,-0.27187511537921505,0.5657994416245202,0.690709738838721,-0.34614187101355043,0.7195110635562858,0.11168410057953404
6.2347207,-28.775522,0.8942025709216609,0.8874021475225986,0.8728944710019524,0.7814595851269649,0.7783771345668979,0.8691676787019397,0.5758514096374823,-0.19837685538361366,-0.25306481576949885,0.10911680431290029,0.23014760955506747,0.3927347537008189,0.25635915833762246,0.08749835214779766,-0.14841398308197717,0.6737969243963008,0.49177846523124485,-0.22131166981256634,0.6839874574773358,0.11168410057953404
8.23464,25.928604,0.8958229004304621,0.8894836489461149,0.8724333221197256,0.7771006195012801,0.7743221762725995,0.8688638900918374,0.6057983101959301,-0.14999251002981617,-0.23045110986303546,0.2769155453615535,-0.055779376774214795,-0.2611023338490074,-0.111756712069849,0.14434325166059675,0.2769977395938166,0.698674715763641,0.48350548558883427,-0.20278395779399006,0.6462752877946283,0.11168410057953404
-47.558064,14.072978,0.9304197446950847,0.9191559285160182,0.8773628756603711,0.8074403282221533,0.8022576419581308,0.8712675005703556,0.1806578956068038,0.08098299909409015,0.06649600623220575,0.30417545878153956,0.24652318355121908,-0.03719742039942914,-0.0009339236495030379,0.1852069008283616,0.6241904207912256,-0.19612410385292517,0.26856977233474555,-0.23919997685807992,0.3205494001175021,0.11168410057953404
3.6710186,13.685006,0.8743307705686334,0.8660477568796995,0.8743750287638513,0.7800125970269504,0.7759871693008702,0.8701082514660395,0.5537486602111972,-0.08768101734131001,-0.19560876812048655,0.1683353679990998,-0.08013515376728236,-0.18306936974909238,-0.052131758127580585,0.1143824975905038,0.1903050640545784,0.6598090506623896,0.4442641420744245,-0.15458835743247473,0.6253684124862388,0.11168410057953404
16.45651,-28.361172,0.9013370252160534,0.8948429752929202,0.8725885905122202,0.8016093138804239,0.7966723173821695,0.8710212981827251,0.6392842747400388,-0.21640042855916142,-0.30150689552158116,0.24280493229715314,0.00891828439695072,-0.28926500894908014,-0.14690176262043414,0.08588625687577522,-0.10100099750651942,0.7377470562856937,0.5432100363612579,-0.24676502702936842,0.6958608460751033,0.1117986976549848
18.157915,-18.323309,0.8745046612101434,0.863636176861051,0.8769600920600933,0.7984260110066532,0.7936614738020499,0.8708486456771247,0.6224064364578937,-0.18657517720164585,-0.2393903619181898,0.24343718248587243,0.07934853170808098,-0.28457875788609077,-0.19579566390281045,0.15145915604689386,-0.024311217532459656,0.7232237681100663,0.5266614744238648,-0.22003972646026138,0.6757582732575838,0.1117986976549848
-3.4621737,25.604317,0.9703915439171824,0.9468434795424037,0.8896587628026033,0.8666178155894265,0.8453211014351467,0.8873816228054296,0.38970344417430575,-0.4013453327534938,-0.23938582512688766,0.390933772482397,0.7403751030478851,0.5236146574254148,0.4106652063496721,0.17434809274690094,0.3431177725199796,0.4804356961572791,0.3023864441103475,-0.25247369428119665,0.5540126321163281,0.1117986976549848
-53.330795,17.381851,0.8939487736879229,0.8873347072997685,0.8727080442191506,0.7519371538837551,0.7486590372258923,0.8693587247713302,0.2714570475268993,0.041111730450243106,-0.09627344584196745,0.2778971780973522,-0.01348132030475338,-0.23244930308591205,0.0945398224708767,0.23093469078385442,0.7194661471294176,-0.27451723111556015,0.30112940577371383,-0.32827240602112107,0.4665416578456126,0.1117986976549848
16.530657,-13.062801,0.8993561767530478,0.892538094162835,0.8729125645567523,0.766473577696105,0.7629655165624606,0.8695901980559458,0.6010105354430001,-0.1279868476556058,-0.25432725132158235,0.20984347042589885,-0.0855514198001272,-0.28736509913526775,-0.13770550648752217,0.13794478518718295,0.005532468669836227,0.7111852931269715,0.503816110347361,-0.22502303705183835,0.6663149710887951,0.1117986976549848
19.830252,11.679108,0.9540145913432544,0.925881803277494,0.8942425460797868,0.8859678551787965,0.856174385718089,0.8958811693324198,0.647700990223172,-0.21438686457619427,-0.29823673637553993,0.3529839108570764,0.37761274352492663,-0.27423512844197934,-0.11630029739046821,0.20750350469606016,0.15562792381640425,0.7609385807672497,0.5225726634461978,-0.26698722698306876,0.727904415141786,0.1117986976549848
8.165006,32.730465,0.9165541699313755,0.9066625113674835,0.875988720874769,0.8119705297036227,0.8068340616666385,0.8712220014339355,0.5987973414406108,-0.06032920092423738,-0.25794036063718695,0.2703427117256777,0.02268780247996921,0.06461319635211907,0.14274143720859458,0.10620454939105088,0.3372874111758534,0.6896839864933565,0.5061442473211422,-0.23579649644917028,0.685199426726731,0.11191329430572126
9.746223,-8.949746,0.8854425884561116,0.8757129928617241,0.8758229764753902,0.8122417951514262,0.8077481719058391,0.8705800671315319,0.5931705146311674,-0.12555794947713778,-0.24164953832553204,0.29688192354717163,0.3172549997155933,0.12953115772812074,0.1243403893156489,0.14672570798673143,0.01858377639990419,0.6820802831438814,0.47861069260126277,-0.20676872160764892,0.6729539777466013,0.11191329430572126
-11.143701,-37.548653,0.9152642529393299,0.8840261755415614,0.8973371706332137,0.9433493171948792,0.9198750146326314,0.8895803252054785,0.5377825864791367,-0.37757040151270405,0.37893761588784963,0.680847304699806,0.7100742798047587,0.7266174870967063,0.7614167598613859,0.5279484494227692,-0.36753366667616083,0.6301766229529288,0.6809124441074721,0.5769695543786326,0.6918780602199343,0.11191329430572126
16.071571,2.215297,0.8896766249469064,0.8820562422190747,0.8737141372397449,0.7620961395585967,0.7585691629306135,0.8696083772965167,0.6108640996027881,-0.18223148262843153,-0.2292015632193109,0.19708581285510204,0.030963305275184344,-0.2320850948538537,-0.12137331376034044,0.12417995015790072,0.10091522418252576,0.7141334407715929,0.5087357783158202,-0.2211912017395356,0.6787369874846263,0.11202789052758025
5.053725,-13.8511715,0.8827116768487494,0.8739902013525855,0.8748145083602282,0.7553272257667496,0.751553026865841,0.8698536287280467,0.5677082166270758,-0.1818190621309933,-0.22775180564079145,0.1309914466290033,0.3062797578596464,0.280335286914196,0.1047046668050895,0.14115178568533368,-0.010474975916345386,0.6411563243670269,0.4795145853548586,-0.18671376211983653,0.649828431968251,0.11202789052758025
3.357341,0.75258046,0.8966070607568842,0.8886781402002075,0.8740234080846585,0.7596848570424706,0.7569515005110751,0.868816918454947,0.5106277787801836,-0.03634881925397554,-0.0792776389916649,0.13787873490134026,0.0818143275831218,-0.18060143779828158,0.07057177246601795,0.16913816172081025,0.12036614237567013,0.6347140989161599,0.39049730879275113,-0.07796960124838864,0.5837341918350034,0.11202789052758025
18.158806,-32.582047,0.8927056235298158,0.8824205857403861,0.8763794231973663,0.8194769250886539,0.8110573043315825,0.8745021475778946,0.6741949122088732,-0.28949815870867035,-0.2999301248422829,0.3252615175842985,0.5153746498812006,-0.2768598751534385,-0.09465009979165179,0.18163523002451182,-0.22137804362568925,0.7726169045451186,0.5687548904282607,-0.2862156702471731,0.7380415141100571,0.11202789052758025
7.599183,-13.603373,0.8887258474133894,0.8811166006812667,0.8737029027310406,0.7755752688593688,0.7720513361301103,0.8696073439718183,0.5595043504001519,-0.11031099770878922,-0.27091461373514364,0.26121171391169495,0.1317351583493709,0.12534225523478632,0.06411506733255362,0.13633596534644699,-0.00904373068808631,0.6767497021874708,0.4750420331826356,-0.20616382258779076,0.6764733341040731,0.11202789052758025
-8.392511,-38.978893,0.9018086204284446,0.8849089194783564,0.8829960123392935,0.8377849347629828,0.8311361476753454,0.8727364888985697,0.4345054858657977,-0.4315729280098556,-0.19315944715446498,0.3512070800223804,0.6704240543921165,0.4739782756129455,0.4686401520216789,0.11192902225038956,-0.2664988574490093,0.5248550842588984,0.7649750271272765,-0.379087653396442,0.5938198637051219,0.11202789052758025
-48.582638,0.83299077,0.8958645464300874,0.8862061047582375,0.8757531502078704,0.7724957198353661,0.7688733847050786,0.8697050608606977,0.4155515534735705,0.3577280787946681,-0.03518011382734554,0.31250576699235655,-0.14697005003981933,-0.05279209981994376,0.15405301842586794,0.23806785638405617,0.5563818799531263,-0.14837887514633724,0.04419275226800651,0.06684850048942931,0.32012008951865395,0.11202789052758025
21.649437,-29.639353,0.9012305461241336,0.8823022002031997,0.8850245026364212,0.8322453308436851,0.8227962288864881,0.8755332951072374,0.6844593489507462,-0.27011011916466837,-0.32613743627348435,0.3983261723290537,0.48634157751929735,-0.3588438136167692,-0.1587269642504524,0.2181018247685959,-0.10935581769796204,0.7948752439826394,0.6014612967938059,-0.2957254529476179,0.7382863777207569,0.11214248618278999
17.092201,-0.09058352,0.9009505686331046,0.8922629461669637,0.8747827206314781,0.7846863007986751,0.7778155429590511,0.8729477862531181,0.6086465253686298,-0.2013448318162604,-0.29522629759458907,0.2836299286068712,0.3790632235187866,-0.15121821666216284,0.14090829077511413,0.11765222369395492,0.08690661427434396,0.7019794118217677,0.5309280971497983,-0.2351334129168629,0.696593341753621,0.11214248618278999
5.0650516,-7.3881516,0.9018015605918488,0.8955151422875575,0.8723809418258794,0.7487365358693919,0.7455059755961484,0.8693108120126197,0.5741353672700508,0.265438997985297,-0.2492348201937089,0.30338728983328034,-0.07685855973069394,0.20093664563545735,-0.01768892350129833,0.1290587776142429,0.026825554102322707,0.6562316948772028,0.4308231292160695,-0.17155415521386613,0.6651238079267967,0.11214248618278999
25.491755,-4.609551,0.8866711643251789,0.8681395321409409,0.8846242000274606,0.8692752297580509,0.8609281149638047,0.8744384611393938,0.7151708710935786,0.49883934116484,0.5730748892135077,0.3882851934393557,-0.2701068420792019,-0.37202091325547304,-0.155163368015797,0.24842677987132283,0.12723476206697432,0.8237409369078036,0.6200630821298584,-0.32754834424749135,0.7713122589159159,0.11214248618278999
-54.195045,-2.9279773,0.9058422670934361,0.8982858878236913,0.8736516120355171,0.7876315852724664,0.7828853039134126,0.8708287018130907,-0.07085639364970753,0.3165512185598583,0.12111643332063854,0.2682506867850804,-0.15706046013645725,-0.16208213993371512,-0.04072094530737125,0.1623167860900033,0.6751092290192567,-0.25425382060547413,-0.06838210512592957,-0.2696517326624326,0.4390672127875112,0.11214248618278999
1.0322354,-21.83186,0.8658134032241617,0.8566326190455356,0.8752714026140612,0.7616491849489154,0.7553387971565879,0.8723827447934286,0.5551011158786289,-0.16324212010636668,-0.20633738059309154,0.22608827630864803,0.4157123473531894,-0.16865978642892043,0.150045114192488,0.17360916621689695,-0.06170647973469989,0.673308688381064,0.39645637021886465,-0.1835407506676633,0.6451771779268982,0.11225708120031662
19.502668,-14.066941,0.8973889338435114,0.8892982689131824,0.874185286437862,0.779390669981245,0.7755359210762637,0.8699378874142276,0.6113052564455148,-0.21308924492785059,-0.2743902914267375,0.22538186575172664,0.34675593751204825,-0.12968913398625248,-0.02055244897793687,0.15380891252054063,-0.0026076644202088495,0.7074715572757492,0.5359290075782487,-0.25906239914713614,0.7016321833564838,0.11225708120031662
3.730525,-20.566149,0.898311045202492,0.8910816053549049,0.8733239340525063,0.7876558593252806,0.7826965042592083,0.871041333658527,0.565634599041054,-0.14660478452237047,-0.21543046836757357,0.1543116361461791,0.3839604493458844,-0.1694419703979767,-0.0819297352421885,0.17063553153707853,-0.05833679918335999,0.6566028629373493,0.4526118153956541,-0.16814386417940635,0.6264878414357966,0.11225708120031662
16.126453,-15.6923,0.8987095180616328,0.8913828388779719,0.8734212403375868,0.7653028961625936,0.761302590326172,0.8700807794586005,0.6113067575226064,-0.12646741575503428,-0.2679116307872352,0.24717461156602138,-0.12947935006626815,-0.24663050462137465,-0.13561172770138563,0.19425921954289835,-0.015358078905418543,0.7075454345316883,0.506328227849074,-0.2263167415786525,0.6747904219267395,0.11225708120031662
5.6963773,-13.571744,0.8914734068179976,0.8840665872129646,0.8735007457684587,0.7655930853431544,0.7611627113134896,0.8705096216299405,0.5643392239105623,-0.1819886562279619,-0.1936082838128143,0.2788711771964991,0.33931328551207557,-0.21679325617976242,0.19522926403912333,0.11601767283117133,-0.009548456605700917,0.6539111328764075,0.46351024710291994,-0.16723506130471477,0.6215041814002533,0.11225708120031662
3.642441,-25.11786,0.8873572018551047,0.8791746497127911,0.8742761179725266,0.7596589137058609,0.7544612922213585,0.8712731359451551,0.5771722859122762,-0.18333198867065054,-0.21551507694179295,0.23163285524767055,0.28292791558076286,-0.19765856899263945,0.011718930324733312,0.12173448180028537,-0.09962803064224951,0.6666489326721023,0.4511032507056005,-0.18853634390262286,0.632564957270999,0.11225708120031662
13.526054,-32.00739,0.8910194478156016,0.8838655863325782,0.8732476853685897,0.7639628667261782,0.7590219439784102,0.871018265128025,0.5920033242816338,-0.19024603737694168,-0.2584858521855807,0.2749290540501546,0.2103759504102578,0.3052487209622459,0.046350754797564175,0.1600141720430183,-0.13987221903520375,0.6978466409618453,0.5377176915611904,-0.23303419626209793,0.6911398358713244,0.11225708120031662
14.647012,-31.61575,0.8932436716966439,0.8814656370429163,0.8778725959332515,0.7886985995818513,0.7832304803962848,0.8715491828075794,0.6104193112419318,-0.25302278238772286,-0.22751225401046243,0.23026435832130743,0.3742981264855912,-0.2824376504593271,-0.04529548874611894,0.09722792460522436,-0.14269213701736688,0.7223118685305572,0.5448831682940031,-0.23772109569485766,0.6680572089405701,0.11225708120031662
-54.956657,9.906366,0.8824116145546476,0.8737997427654122,0.874704865453611,0.7607907021520639,0.7568005908370433,0.8700698216396221,0.33568086816025144,-0.02455543615972186,0.005371256803780394,0.21592291505986677,0.016037657373308867,-0.1771165862867995,0.014348472754823038,0.16308121674501327,0.7045277292666917,-0.24348650900246988,0.16427490364684638,-0.3125445994006042,0.4412076520301684,0.11225708120031662
-53.50307,-3.8588264,0.898608721172431,0.8895785183849844,0.8751251269107095,0.7630528051646712,0.7590085255960523,0.8701242225395066,0.2467624409761934,0.3304177117833245,-0.06024316033770133,0.2972992759098135,-0.20059520181872836,-0.06635713454443576,0.0448391188833806,0.08830556137714307,0.6383113138134989,-0.2584925406870468,-0.10600007295609443,-0.22910452348836313,0.4019794148570695,0.11237167550908235
-47.23198,-2.5608144,0.9000965836921107,0.8910611100692313,0.8751305624753787,0.7645350411514643,0.7574937389895032,0.8731121308630163,-0.1374070011930829,0.2353306964318502,-0.015460900485636503,0.21592291505986677,0.029712314726454664,0.10555149019688047,0.0025991455550439246,0.14909788507806623,0.3779557677421812,-0.09541802114646647,-0.11330801109722921,0.17706257148871016,0.2780889196694405,0.11237167550908235
-55.611893,8.584366,0.9067581381243954,0.8982975098950013,0.8745562395836741,0.7721885596343454,0.7667212522071533,0.8715449248179351,0.2748410940196939,0.1372249251849062,0.09076949355611544,0.2769155453615535,-0.11545565434676935,-0.13479580961878534,0.12325807587231204,0.17434809274690094,0.6803100548830165,-0.2839446852912153,0.13100883476888903,-0.2781551172929323,0.3727611411450498,0.11237167550908235
